label,label_notes,selection_bucket,candidate_id,v1_score,fake_risk,current_title,years,company,industry,location,headline,summary,career_history,top_skills,evidence_hits,risk_reasons,signals,claude_label,gpt_label,claude_label_notes,gpt_label_notes,consensus_rule,agreement_status,review_required,original_consensus_label,codex_reviewed_label,codex_review_decision,codex_review_issue_type,codex_review_reason
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0096941,-0.481634,1,HR Manager,9.8,TCS,IT Services,Seattle,HR Manager | Exploring AI & GenAI applications,"HR Manager with 9.8+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function. Open t...","HR Manager at TCS (25m): Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || Operations Manager at Pied Piper (31m): Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || HR Manager at Wipro (39m): Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || Accountant at Dunder Mifflin (21m): Customer support team lead at a SaaS product. Managed a team...","Kubeflow:advanced/27m, GraphQL:intermediate/33m, HTML:intermediate/25m, CSS:beginner/17m, GCP:intermediate/22m, Information Retrieval:advanced/18m, Recommendation Systems:advanced/16m, Vector Search:intermediate/17m, Sentence Transformers:advanced/13m, Semantic Search:advanced/13m, FAISS:advanced/10m, RAG:advanced/7m",semantic search | vector search | information retrieval | retrieval | sentence transformers | faiss | pinecone | recommendation system,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness,active=2025-12-01; open_to_work=False; response=0.66; notice=150; github=-1; saved_30d=6,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0092997,-0.484982,1,Business Analyst,4.4,Initech,Software,"Kochi, Kerala",Business Analyst | AI enthusiast | Building with LLMs,"Business Analyst with 4.4+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function....","Business Analyst at Initech (52m): Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.","Speech Recognition:intermediate/32m, Redis:intermediate/19m, React:beginner/18m, Accounting:intermediate/22m, Agile:beginner/10m, Vector Search:advanced/16m, Six Sigma:beginner/5m, Semantic Search:advanced/15m, Recommendation Systems:intermediate/13m, Information Retrieval:advanced/11m, Fine-tuning LLMs:intermediate/11m, LLMs:intermediate/9m",semantic search | vector search | information retrieval | retrieval | sentence transformers | recommendation system | recommendation systems | production,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; research signal without production proof; stale and low response,active=2025-11-02; open_to_work=False; response=0.13; notice=90; github=19.9; saved_30d=12,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0097622,-0.488922,1,Business Analyst,4.1,Stark Industries,Manufacturing,"Bhubaneswar, Odisha",Business Analyst | AI enthusiast | Building with LLMs,"Business Analyst with 4.1+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function....","Business Analyst at Stark Industries (49m): Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design.","TTS:advanced/28m, TypeScript:intermediate/31m, React:intermediate/27m, Tally:intermediate/27m, Django:intermediate/20m, RAG:intermediate/18m, FAISS:advanced/17m, LangChain:intermediate/15m, Sentence Transformers:advanced/13m, SQL:intermediate/8m, LLMs:intermediate/12m, Pinecone:intermediate/11m",semantic search | vector search | information retrieval | retrieval | sentence transformers | faiss | pinecone | recommendation system,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness,active=2025-11-25; open_to_work=False; response=0.27; notice=60; github=37.8; saved_30d=7,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0090136,-0.492077,1,Accountant,4.3,Pied Piper,Software,"Bangalore, Karnataka",Accountant | Exploring AI & GenAI applications,"Accountant with 4.3+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function. Open t...","Accountant at Pied Piper (24m): Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || Marketing Manager at Globex Inc (27m): Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited.","SQL:intermediate/33m, Next.js:beginner/18m, Illustrator:intermediate/22m, Microservices:intermediate/15m, CNN:intermediate/13m, Go:beginner/16m, Embeddings:advanced/18m, Redis:intermediate/14m, Vector Search:advanced/16m, Semantic Search:advanced/15m, Pinecone:intermediate/17m, Fine-tuning LLMs:advanced/15m",semantic search | vector search | information retrieval | retrieval | embedding | embeddings | sentence transformers | pinecone,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness; stale and low response,active=2025-10-25; open_to_work=False; response=0.09; notice=60; github=42.0; saved_30d=0,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0098766,-0.495314,1,Marketing Manager,4.7,Stark Industries,Manufacturing,"Hyderabad, Telangana",Marketing Manager | AI enthusiast | Building with LLMs,"Marketing Manager with 4.7+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function....","Marketing Manager at Stark Industries (45m): Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || Civil Engineer at Wipro (10m): Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design.","Image Classification:advanced/26m, Spring Boot:intermediate/35m, Rust:intermediate/23m, Microservices:beginner/15m, Agile:beginner/13m, SEO:intermediate/18m, Vector Search:intermediate/15m, Scrum:beginner/6m, Prompt Engineering:advanced/17m, GCP:beginner/12m, Hugging Face Transformers:advanced/17m, LangChain:advanced/11m",vector search | information retrieval | retrieval | embedding | embeddings | sentence transformers | pinecone | recommendation system,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness,active=2026-04-01; open_to_work=False; response=0.74; notice=150; github=-1; saved_30d=6,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0096290,-0.512024,1,Business Analyst,11.5,Pied Piper,Software,Sydney,Business Analyst | Generative AI explorer,"Business Analyst with 11.5+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function....","Business Analyst at Pied Piper (27m): Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || Project Manager at Wipro (15m): Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || Content Writer at Wayne Enterprises (46m): Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || Project Manager at Globex Inc (40m): Customer support team...","Hadoop:intermediate/25m, FastAPI:intermediate/16m, PostgreSQL:beginner/10m, Embeddings:advanced/18m, Apache Flink:beginner/17m, Project Management:intermediate/12m, GraphQL:beginner/16m, Vector Search:advanced/13m, Spark:beginner/3m, Sentence Transformers:intermediate/14m, Pinecone:advanced/11m, Prompt Engineering:intermediate/13m",semantic search | vector search | information retrieval | retrieval | embedding | embeddings | sentence transformers | faiss,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness; no verified contact/social links,active=2025-11-14; open_to_work=False; response=0.40; notice=150; github=49.8; saved_30d=11,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,random_background,CAND_0080046,-0.513828,0.65,Operations Manager,1.4,Infosys,IT Services,Singapore,Operations Manager | AI enthusiast | Building with LLMs,"Operations Manager with 1.4+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function...","Operations Manager at Infosys (16m): Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment.","Terraform:intermediate/34m, Go:intermediate/35m, Excel:intermediate/29m, LangChain:advanced/18m, Sentence Transformers:intermediate/18m, Salesforce CRM:beginner/6m, LLMs:intermediate/15m, RAG:intermediate/13m, Recommendation Systems:advanced/11m, SAP:beginner/5m, Hugging Face Transformers:advanced/12m, FAISS:advanced/6m",semantic search | sentence transformers | faiss | recommendation system | recommendation systems | RAG,AI keyword stuffing on non-AI title; AI skills not backed by career history,active=2025-12-15; open_to_work=False; response=0.29; notice=120; github=-1; saved_30d=5,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0091345,-0.515959,1,Content Writer,11.5,Infosys,IT Services,"Bangalore, Karnataka",Content Writer | Exploring AI & GenAI applications,"Content Writer with 11.5+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function. O...","Content Writer at Infosys (42m): Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || Operations Manager at Acme Corp (14m): Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || Content Writer at Acme Corp (49m): Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || Graphic Designer at Initech (16m): Brand design and creative...","SQL:beginner/18m, PowerPoint:beginner/13m, Semantic Search:advanced/18m, LLMs:intermediate/18m, Redis:intermediate/9m, Pinecone:intermediate/13m, Next.js:beginner/3m, SEO:intermediate/9m, Hugging Face Transformers:advanced/12m, Fine-tuning LLMs:intermediate/11m, Recommendation Systems:advanced/6m, GCP:beginner/8m",semantic search | vector search | information retrieval | retrieval | embedding | embeddings | pinecone | recommendation system,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness,active=2025-10-06; open_to_work=False; response=0.56; notice=150; github=28.4; saved_30d=8,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0088889,-0.518712,1,Marketing Manager,11.3,Dunder Mifflin,Paper Products,"Chennai, Tamil Nadu",Marketing Manager | Generative AI explorer,"Marketing Manager with 11.3+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function...","Marketing Manager at Dunder Mifflin (12m): Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || Accountant at Hooli (13m): Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || HR Manager at Initech (26m): Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || Operations Manager at Dunder Mifflin (22m): Business analyst at...","Accounting:beginner/9m, Six Sigma:beginner/14m, Databricks:beginner/15m, Pinecone:advanced/14m, Vector Search:advanced/13m, Recommendation Systems:intermediate/15m, RAG:advanced/12m, Webpack:beginner/12m, Semantic Search:advanced/12m, LangChain:advanced/10m, Fine-tuning LLMs:intermediate/9m, Go:beginner/8m",semantic search | vector search | embedding | embeddings | sentence transformers | pinecone | recommendation system | recommendation systems,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness,active=2026-04-17; open_to_work=False; response=0.34; notice=120; github=-1; saved_30d=6,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0090694,-0.521812,1,Project Manager,14.4,Hooli,Software,San Francisco,Project Manager | Generative AI explorer,"Project Manager with 14.4+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function....","Project Manager at Hooli (40m): Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || Civil Engineer at Wipro (49m): Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || Business Analyst at Stark Industries (37m): Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || Project Manager at Wipro (15m): Operations management role at a logistics company. Owned da...","GANs:advanced/56m, SEO:intermediate/36m, Accounting:intermediate/35m, Next.js:intermediate/32m, Apache Beam:beginner/14m, Flask:beginner/16m, Apache Flink:beginner/16m, PowerPoint:beginner/15m, LangChain:advanced/17m, Vector Search:intermediate/13m, Fine-tuning LLMs:intermediate/15m, Embeddings:advanced/16m",semantic search | vector search | embedding | embeddings | sentence transformers | faiss | pinecone | production,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; AI domain mismatch,active=2026-05-02; open_to_work=True; response=0.23; notice=60; github=-1; saved_30d=0,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0087829,-0.52612,1,Marketing Manager,13.2,Infosys,IT Services,Berlin,Marketing Manager | AI enthusiast | Building with LLMs,"Marketing Manager with 13.2+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function...","Marketing Manager at Infosys (45m): Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || Marketing Manager at Globex Inc (14m): Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || Mechanical Engineer at Acme Corp (46m): Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || Marketing Manager at...","Java:intermediate/26m, SQL:intermediate/29m, Docker:beginner/7m, LLMs:advanced/17m, Spark:beginner/3m, Pinecone:advanced/13m, Hugging Face Transformers:advanced/15m, Information Retrieval:intermediate/14m, FAISS:advanced/10m, Prompt Engineering:intermediate/12m, Vector Search:intermediate/10m, Sentence Transformers:advanced/9m",semantic search | vector search | information retrieval | retrieval | sentence transformers | faiss | pinecone | recommendation system,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; low profile completeness,active=2025-09-29; open_to_work=True; response=0.33; notice=60; github=-1; saved_30d=4,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0094140,-0.530344,1,Business Analyst,13,Wipro,IT Services,Dubai,Business Analyst | AI enthusiast | Building with LLMs,"Business Analyst with 13.0+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function....","Business Analyst at Wipro (46m): Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || Accountant at Dunder Mifflin (34m): Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || Business Analyst at TCS (54m): Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || Operations Manager at Pied Piper (20m): Customer support team lead...","gRPC:intermediate/30m, CI/CD:intermediate/35m, Webpack:intermediate/21m, Flask:beginner/10m, Redis:beginner/12m, Semantic Search:advanced/16m, Prompt Engineering:advanced/17m, Information Retrieval:intermediate/17m, LangChain:intermediate/15m, Vector Search:advanced/14m, Pinecone:advanced/15m, Sentence Transformers:intermediate/12m",semantic search | vector search | information retrieval | retrieval | sentence transformers | pinecone | production,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; research signal without production proof; low profile completeness,active=2026-02-05; open_to_work=True; response=0.71; notice=90; github=28.9; saved_30d=11,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
0,Consensus label 0. Claude=0; GPT=0. Claude note: AI keyword stuffing on non-ML title. No real ML background. | GPT note: AI keywords are not backed by the non-AI career history.,high_fake_risk,CAND_0091342,-0.531925,1,Customer Support,14.7,Wipro,IT Services,London,Customer Support | AI enthusiast | Building with LLMs,"Customer Support with 14.7+ years of experience driving outcomes in my domain. I have built strong functional expertise in the typical responsibilities of the role, including team management, stakeholder communication, and project delivery. Recently I've been excited about how AI and GenAI tools can augment my work. I've been taking online courses on RAG and vector databases, experimenting with LangChain and the OpenAI API for side projects, and exploring how LLMs can streamline workflows in my current function....","Customer Support at Wipro (51m): Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || Civil Engineer at Hooli (12m): Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || Mechanical Engineer at Hooli (25m): Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || Business Analyst at Pied Piper (13m): Enterprise sal...","Rust:intermediate/35m, AWS:intermediate/25m, TypeScript:beginner/16m, Photoshop:beginner/17m, FastAPI:beginner/9m, Vue.js:intermediate/9m, Semantic Search:intermediate/17m, FAISS:intermediate/18m, Prompt Engineering:advanced/18m, Microservices:intermediate/14m, Agile:beginner/14m, Hugging Face Transformers:advanced/11m",semantic search | vector search | embedding | embeddings | sentence transformers | faiss | production,AI keyword stuffing on non-AI title; AI skills not backed by career history; many AI skills with unrelated role; research signal without production proof,active=2026-04-26; open_to_work=True; response=0.68; notice=30; github=-1; saved_30d=1,0,0,AI keyword stuffing on non-ML title. No real ML background.,AI keywords are not backed by the non-AI career history.,same_label,exact,no,0,,not_reviewed,,
